Date,Price,Open,High,Low,Vol.,Change %
2019-11-25,13974.14,"14,050.16","14,052.59","13,974.14",51.49M,-0.54%
2019-11-26,13781.96,"13,974.14","13,974.81","13,781.49",76.59M,-1.38%
2019-11-27,13759.7,"13,781.96","13,812.13","13,759.16",34.22M,-0.16%
2019-11-28,13849.46,"13,759.70","13,866.63","13,744.60",46.58M,0.65%
2019-12-01,13780.63,"13,849.46","13,877.37","13,780.63",41.44M,-0.50%
2019-12-02,13537.8,"13,780.63","13,791.47","13,537.80",94.86M,-1.76%
2019-12-03,13469.6,"13,537.80","13,544.28","13,388.39",85.51M,-0.50%
2019-12-04,13635.52,"13,469.60","13,635.52","13,469.60",63.09M,1.23%
2019-12-05,13622.13,"13,635.52","13,695.89","13,622.13",61.54M,-0.10%
2019-12-08,13493.69,"13,622.13","13,622.13","13,493.66",211,-0.94%
2019-12-09,13442.52,"13,493.69","13,499.49","13,436.22",25.44M,-0.38%
2019-12-10,13509.02,"13,442.52","13,509.02","13,423.59",45.70M,0.49%
2019-12-11,13427.22,"13,509.02","13,521.88","13,427.22",52.99M,-0.61%
2019-12-12,13358.47,"13,427.22","13,427.22","13,353.15",45.94M,-0.51%
2019-12-15,13433.54,"13,358.47","13,433.54","13,357.47",21.70M,0.56%
2019-12-16,13404.42,"13,433.54","13,455.27","13,404.24",41.29M,-0.22%
2019-12-17,13627.19,"13,404.42","13,627.19","13,404.41",95.74M,1.66%
2019-12-18,13793.99,"13,627.19","13,798.63","13,627.19",412.01M,1.22%
2019-12-19,13837.19,"13,793.99","13,856.67","13,793.99",67.96M,0.31%
2019-12-22,13892.65,"13,837.19","13,901.57","13,793.47",11,0.40%
2019-12-23,13902.43,"13,892.65","13,904.67","13,873.49",33.21M,0.07%
2019-12-24,13805.43,"13,902.43","13,902.43","13,794.35",38.12M,-0.70%
2019-12-25,13747.68,"13,805.43","13,846.31","13,741.01",30.89M,-0.42%
2019-12-26,13884.95,"13,747.68","13,887.12","13,746.82",45.48M,1.00%
2019-12-29,13812.98,"13,884.95","13,893.30","13,811.38",46.10M,-0.52%
2019-12-30,13937.26,"13,812.98","13,952.29","13,812.86",66.52M,0.90%
2019-12-31,13961.56,"13,937.26","14,092.47","13,926.98",69.50M,0.17%
2020-01-02,13899.54,"13,961.56","13,964.95","13,899.54",28.40M,-0.44%
2020-01-05,13283.66,"13,899.54","13,899.54","13,283.66",11,-4.43%
2020-01-06,13212.66,"13,283.66","13,283.66","13,005.23",103.11M,-0.53%
2020-01-08,13542.48,"13,212.66","13,542.48","13,102.08",113.25M,2.50%
2020-01-09,13729.81,"13,542.48","13,736.07","13,542.37",82.08M,1.38%
2020-01-12,13802.57,"13,729.81","13,802.99","13,726.32",60.24M,0.53%
2020-01-13,13698.64,"13,802.57","13,834.09","13,698.64",98.24M,-0.75%
2020-01-14,13756.64,"13,698.64","13,763.83","13,698.09",77.74M,0.42%
2020-01-15,13769.64,"13,756.64","13,779.28","13,713.63",48.21M,0.09%
2020-01-16,13824.16,"13,769.64","13,824.16","13,766.96",55.48M,0.40%
2020-01-19,13918.18,"13,824.16","13,977.72","13,817.52",49.68M,0.68%
2020-01-20,13773.73,"13,918.18","13,941.65","13,773.73",51.01M,-1.04%
2020-01-21,13639.72,"13,773.73","13,773.73","13,631.72",59.66M,-0.97%
2020-01-22,13752.11,"13,639.72","13,786.73","13,639.72",48.97M,0.82%
2020-01-23,13728.09,"13,752.11","13,782.27","13,720.30",74.30M,-0.17%
2020-01-26,13721.45,"13,728.09","13,748.29","13,716.65",43.38M,-0.05%
2020-01-27,13639.69,"13,721.45","13,748.08","13,639.69",50.56M,-0.60%
2020-01-28,13620.58,"13,639.69","13,639.69","13,563.70",66.57M,-0.14%
2020-01-29,13762.84,"13,620.58","13,764.43","13,620.58",79.05M,1.04%
2020-01-30,13918.84,"13,762.84","13,918.84","13,762.84",141.14M,1.13%
2020-02-02,13888.89,"13,918.84","13,943.16","13,888.89",166.01M,-0.22%
2020-02-03,13878.33,"13,888.89","13,906.78","13,852.89",51.14M,-0.08%
2020-02-04,13915.05,"13,878.33","13,970.67","13,878.33",78.89M,0.26%
2020-02-05,13987.16,"13,915.05","14,000.86","13,915.05",98.55M,0.52%
2020-02-06,14105.86,"13,987.16","14,121.54","13,987.16",112.78M,0.85%
2020-02-09,14108.24,"14,105.86","14,137.22","14,105.70",74.04M,0.02%
2020-02-10,13979.36,"14,108.24","14,108.24","13,964.45",73.58M,-0.91%
2020-02-11,14009.32,"13,979.36","14,052.93","13,979.36",60.57M,0.21%
2020-02-12,13845.16,"14,009.32","14,009.40","13,840.94",62.47M,-1.17%
2020-02-13,13859.45,"13,845.16","13,895.92","13,844.26",69.88M,0.10%
2020-02-16,13737.4,"13,859.45","13,859.71","13,724.72",65.28M,-0.88%
2020-02-17,13800.25,"13,737.40","13,806.12","13,734.67",62.04M,0.46%
2020-02-18,13636.93,"13,800.25","13,803.82","13,636.93",88.51M,-1.18%
2020-02-19,13694.99,"13,636.93","13,710.45","13,626.41",108.31M,0.43%
2020-02-20,13720.65,"13,694.99","13,741.07","13,693.43",111.98M,0.19%
2020-02-23,13688.05,"13,720.65","13,763.24","13,688.05",55.67M,-0.24%
2020-02-24,13441.86,"13,688.05","13,688.05","13,441.28",123.62M,-1.80%
2020-02-25,13328.26,"13,441.86","13,442.48","13,326.41",123.62M,-0.85%
2020-02-26,13200.66,"13,328.26","13,328.26","13,190.14",129.67M,-0.96%
2020-02-27,13008.94,"13,200.66","13,255.64","13,008.94",207.49M,-1.45%
2020-03-01,12222.59,"13,008.94","13,008.94","12,210.82",121.41M,-6.04%
2020-03-02,12289.87,"12,222.59","12,458.33","12,222.59",179.12M,0.55%
2020-03-03,12419.52,"12,289.87","12,488.97","12,289.87",147.54M,1.05%
2020-03-04,12182.46,"12,419.52","12,475.68","12,181.93",97.43M,-1.91%
2020-03-05,12347.65,"12,182.46","12,358.18","12,182.46",171.86M,1.36%
2020-03-08,11849.39,"12,347.65","12,347.65","11,847.94",95.85M,-4.04%
2020-03-09,10983.48,"11,849.39","11,849.39","10,913.61",200.55M,-7.31%
2020-03-10,11199.96,"10,983.48","11,199.96","10,983.48",203.40M,1.97%
2020-03-11,11194.12,"11,199.96","11,399.21","11,192.68",153.67M,-0.05%
2020-03-15,10148.34,"11,194.12","11,194.12","10,148.34",152.72M,-9.34%
2020-03-16,9428.94,"10,148.34","10,148.34","9,285.56",178.46M,-7.09%
2020-03-17,9201.65,"9,428.94","9,428.94","9,160.64",141.36M,-2.41%
2020-03-18,8756.7,"9,201.65","9,323.59","8,756.70",118.92M,-4.84%
2020-03-19,9205.58,"8,756.70","9,205.58","8,113.82",360.07M,5.13%
2020-03-22,9750.66,"9,205.58","9,824.58","9,205.58",154.69M,5.92%
2020-03-23,10047.44,"9,750.66","10,414.65","9,750.66",240.65M,3.04%
2020-03-24,9770.48,"10,047.44","10,047.44","9,770.47",194.54M,-2.76%
2020-03-25,9865.67,"9,770.48","9,910.81","9,770.48",148.63M,0.97%
2020-03-26,9912.98,"9,865.67","9,930.28","9,856.90",1,0.48%
2020-03-29,9760.18,"9,912.98","9,912.98","9,744.74",1,-1.54%
2020-03-30,9521.43,"9,760.18","9,762.26","9,507.38",122.51M,-2.45%
2020-03-31,9593.94,"9,521.43","9,623.99","9,517.10",159.74M,0.76%
2020-04-01,9424.89,"9,593.94","9,593.94","9,414.23",125.93M,-1.76%
2020-04-02,9455.38,"9,424.89","9,488.46","9,399.21",129.91M,0.32%
2020-04-05,9272.88,"9,455.38","9,455.38","9,264.51",107.57M,-1.93%
2020-04-06,9446.99,"9,272.88","9,447.08","9,272.88",146.39M,1.88%
2020-04-07,9840.62,"9,446.99","9,840.62","9,446.99",316.73M,4.17%
2020-04-08,10095.57,"9,840.62","10,097.65","9,840.62",268.91M,2.59%
2020-04-09,10321.97,"10,095.57","10,382.70","10,095.57",193.93M,2.24%
2020-04-12,10237.47,"10,321.97","10,352.36","10,224.78",129.62M,-0.82%
2020-04-13,10353.72,"10,237.47","10,374.16","10,237.47",190.69M,1.14%
2020-04-14,10458.16,"10,353.72","10,458.42","10,353.72",219.22M,1.01%
2020-04-15,10342.13,"10,458.16","10,502.88","10,342.11",195.99M,-1.11%
2020-04-16,10154.64,"10,342.13","10,342.13","10,141.56",1,-1.81%
2020-04-21,9874.94,"10,154.64","10,154.64","9,874.85",247.80M,-2.75%
2020-04-22,9801.33,"9,874.94","9,887.73","9,773.43",278.56M,-0.75%
2020-04-23,10120.46,"9,801.33","10,120.46","9,801.33",249.12M,3.26%
2020-04-26,10377.24,"10,120.46","10,378.79","10,120.46",315.23M,2.54%
2020-04-27,10376.0,"10,377.24","10,462.63","10,325.23",268.16M,-0.01%
2020-04-28,10415.12,"10,376.00","10,419.97","10,333.88",238.35M,0.38%
2020-04-29,10545.26,"10,415.12","10,556.30","10,415.12",238.35M,1.25%
2020-04-30,10554.04,"10,545.26","10,571.54","10,513.71",159.25M,0.08%
2020-05-03,10199.85,"10,554.04","10,554.04","10,199.85",212.34M,-3.36%
2020-05-04,10081.96,"10,199.85","10,199.85","10,069.92",159.25M,-1.16%
2020-05-05,10188.31,"10,081.96","10,198.77","10,081.96",134.05M,1.05%
2020-05-06,10293.95,"10,188.31","10,295.24","10,188.31",141.56M,1.04%
2020-05-07,10176.73,"10,293.95","10,312.70","10,173.99",188.68M,-1.14%
2020-05-10,10257.75,"10,176.73","10,262.13","10,168.23",118.83M,0.80%
2020-05-11,10296.33,"10,257.75","10,296.36","10,161.39",153.49M,0.38%
2020-05-12,10588.36,"10,296.33","10,590.93","10,296.33",162.07M,2.84%
2020-05-13,10396.28,"10,588.36","10,591.03","10,382.30",151.30M,-1.81%
2020-05-14,10287.21,"10,396.28","10,396.28","10,286.98",117.63M,-1.05%
2020-05-17,10357.44,"10,287.21","10,366.79","10,282.92",68.39M,0.68%
2020-05-18,10278.93,"10,357.44","10,378.46","10,278.93",86.20M,-0.76%
2020-05-19,10357.24,"10,278.93","10,396.84","10,278.93",86.20M,0.76%
2020-05-20,10205.4,"10,357.24","10,358.40","10,203.15",88.50M,-1.47%
2020-05-21,10109.91,"10,205.40","10,205.40","10,063.96",1,-0.94%
2020-05-31,10220.14,"10,109.91","10,248.99","10,109.91",85.03M,1.09%
2020-06-01,10227.38,"10,220.14","10,233.23","10,195.29",1,0.07%
2020-06-02,10338.71,"10,227.38","10,344.02","10,227.38",162.66M,1.09%
2020-06-03,10424.1,"10,338.71","10,431.35","10,338.71",237.01M,0.83%
2020-06-04,10621.14,"10,424.10","10,621.30","10,424.10",225.42M,1.89%
2020-06-07,11108.62,"10,621.14","11,109.81","10,621.14",275.60M,4.59%
2020-06-08,11146.53,"11,108.62","11,215.28","11,086.10",236.26M,0.34%
2020-06-09,11063.04,"11,146.53","11,146.53","11,063.04",299.02M,-0.75%
2020-06-10,10933.58,"11,063.04","11,067.60","10,933.58",164.20M,-1.17%
2020-06-11,10831.92,"10,933.58","10,933.58","10,831.92",136.89M,-0.93%
2020-06-14,10731.17,"10,831.92","10,831.92","10,703.99",134.12M,-0.93%
2020-06-15,10668.42,"10,731.17","10,731.17","10,575.45",144.18M,-0.58%
2020-06-16,10935.32,"10,668.42","10,955.79","10,668.42",183.65M,2.50%
2020-06-17,10905.75,"10,935.32","10,941.65","10,888.71",165.87M,-0.27%
2020-06-18,10857.87,"10,905.75","10,905.75","10,856.26",142.07M,-0.44%
2020-06-21,10823.91,"10,857.87","10,857.87","10,707.25",140.39M,-0.31%
2020-06-22,10742.36,"10,823.91","10,871.82","10,742.36",166.76M,-0.75%
2020-06-23,10764.82,"10,742.36","10,773.43","10,695.40",173.86M,0.21%
2020-06-24,11039.54,"10,764.82","11,040.88","10,764.82",261.62M,2.55%
2020-06-25,10890.48,"11,039.54","11,088.80","10,890.48",261.62M,-1.35%
2020-06-28,10848.65,"10,890.48","10,890.48","10,842.68",150.33M,-0.38%
2020-06-29,10750.1,"10,848.65","10,852.46","10,744.19",261.62M,-0.91%
2020-06-30,10764.59,"10,750.10","10,821.72","10,750.10",232.41M,0.13%
2020-07-05,10959.35,"10,764.59","10,962.30","10,764.59",290.77M,1.81%
2020-07-06,11087.64,"10,959.35","11,100.75","10,959.35",232.41M,1.17%
2020-07-07,11050.2,"11,087.64","11,104.32","11,037.43",227.95M,-0.34%
2020-07-08,11127.85,"11,050.20","11,172.57","11,050.20",400.06M,0.70%
2020-07-09,10957.02,"11,127.85","11,127.85","10,944.58",290.16M,-1.54%
2020-07-12,11071.96,"10,957.02","11,072.12","10,957.02",198.09M,1.05%
2020-07-13,11007.85,"11,071.96","11,140.45","11,007.85",682.79M,-0.58%
2020-07-14,10873.53,"11,007.85","11,007.85","10,867.70",682.79M,-1.22%
2020-07-15,10617.42,"10,873.53","10,932.57","10,617.42",351.42M,-2.36%
2020-07-16,10441.2,"10,617.42","10,617.42","10,378.23",145.50M,-1.66%
2020-07-19,10281.16,"10,441.20","10,476.02","10,271.96",166.11M,-1.53%
2020-07-20,10380.45,"10,281.16","10,380.45","10,277.89",514.57M,0.97%
2020-07-21,10558.35,"10,380.45","10,593.76","10,380.45",194.99M,1.71%
2020-07-22,10459.92,"10,558.35","10,570.96","10,457.75",109.87M,-0.93%
2020-07-26,10524.45,"10,459.92","10,524.45","10,459.92",128.90M,0.62%
2020-07-27,10575.47,"10,524.45","10,592.33","10,524.45",109.87M,0.48%
2020-07-28,10568.84,"10,575.47","10,621.90","10,568.54",164.19M,-0.06%
2020-07-29,10599.46,"10,568.84","10,599.46","10,568.84",273.64M,0.29%
2020-08-04,10620.1,"10,599.46","10,668.90","10,596.80",329.56M,0.19%
2020-08-05,10704.33,"10,620.10","10,705.50","10,620.10",305.66M,0.79%
2020-08-06,10817.29,"10,704.33","10,827.28","10,704.33",279.30M,1.06%
2020-08-09,10962.52,"10,817.29","10,964.27","10,817.29",250.55M,1.34%
2020-08-10,10938.23,"10,962.52","11,047.01","10,937.98",181.12M,-0.22%
2020-08-11,10919.47,"10,938.23","10,995.70","10,889.40",435.82M,-0.17%
2020-08-12,10922.33,"10,919.47","10,974.65","10,919.47",230.84M,0.03%
2020-08-13,10944.18,"10,922.33","10,967.80","10,914.79",153.73M,0.20%
2020-08-16,11120.26,"10,944.18","11,131.36","10,944.18",234.57M,1.61%
2020-08-17,11142.77,"11,120.26","11,193.72","11,100.69",222.48M,0.20%
2020-08-18,11077.11,"11,142.77","11,142.77","11,072.86",161.90M,-0.59%
2020-08-19,11160.05,"11,077.11","11,160.16","11,076.86",195.16M,0.75%
2020-08-23,11391.08,"11,160.05","11,391.08","11,160.05",222.38M,2.07%
2020-08-24,11433.76,"11,391.08","11,461.65","11,391.08",321.00M,0.37%
2020-08-25,11461.62,"11,433.76","11,476.10","11,431.55",272.32M,0.24%
2020-08-26,11453.78,"11,461.62","11,493.43","11,453.78",242.40M,-0.07%
2020-08-27,11462.45,"11,453.78","11,468.18","11,422.85",264.89M,0.08%
2020-08-30,11434.81,"11,462.45","11,478.03","11,419.61",190.87M,-0.24%
2020-08-31,11365.99,"11,434.81","11,490.42","11,365.99",247.25M,-0.60%
2020-09-01,11233.94,"11,365.99","11,367.01","11,233.94",182.66M,-1.16%
2020-09-02,11214.22,"11,233.94","11,243.34","11,183.44",195.27M,-0.18%
2020-09-03,11180.81,"11,214.22","11,254.92","11,180.12",145.58M,-0.30%
2020-09-06,11073.02,"11,180.81","11,180.81","11,041.28",107.37M,-0.96%
2020-09-07,11136.03,"11,073.02","11,190.53","11,072.00",170.24M,0.57%
2020-09-08,10951.29,"11,136.03","11,136.03","10,937.29",205.12M,-1.66%
2020-09-09,10929.89,"10,951.29","10,954.69","10,873.66",168.24M,-0.20%
2020-09-10,11070.84,"10,929.89","11,073.85","10,929.89",134.57M,1.29%
2020-09-13,11091.67,"11,070.84","11,100.76","11,049.31",120.05M,0.19%
2020-09-14,11034.38,"11,091.67","11,119.75","11,034.07",156.85M,-0.52%
2020-09-15,11028.06,"11,034.38","11,049.54","11,013.17",102.60M,-0.06%
2020-09-16,11088.2,"11,028.06","11,091.40","11,027.32",136.48M,0.55%
2020-09-17,11050.89,"11,088.20","11,110.95","11,050.89",701.25M,-0.34%
2020-09-20,10969.32,"11,050.89","11,050.89","10,949.99",85.16M,-0.74%
2020-09-21,10910.37,"10,969.32","11,025.53","10,910.33",199.99M,-0.54%
2020-09-22,10963.01,"10,910.37","10,963.01","10,818.29",156.21M,0.48%
2020-09-23,10979.44,"10,963.01","11,062.28","10,963.01",126.56M,0.15%
2020-09-24,10911.44,"10,979.44","10,979.44","10,887.88",115.82M,-0.62%
2020-09-27,10902.22,"10,911.44","10,993.60","10,898.72",131.61M,-0.08%
2020-09-28,10969.94,"10,902.22","10,985.76","10,902.22",221.89M,0.62%
2020-09-29,10987.19,"10,969.94","11,000.83","10,969.94",160.09M,0.16%
2020-09-30,10989.27,"10,987.19","10,999.37","10,975.83",128.05M,0.02%
2020-10-01,11051.3,"10,989.27","11,065.23","10,988.86",126.54M,0.56%
2020-10-04,11071.46,"11,051.30","11,083.15","11,051.30",102.03M,0.18%
2020-10-05,11007.69,"11,071.46","11,122.65","10,999.90",105.00M,-0.58%
2020-10-06,11146.18,"11,007.69","11,146.22","11,007.69",167.20M,1.26%
2020-10-07,11326.98,"11,146.18","11,344.82","11,146.18",203.28M,1.62%
2020-10-11,11360.37,"11,326.98","11,382.11","11,326.98",254.04M,0.29%
2020-10-12,11397.65,"11,360.37","11,423.92","11,360.37",218.69M,0.33%
2020-10-13,11291.81,"11,397.65","11,397.65","11,291.72",125.52M,-0.93%
2020-10-14,11333.91,"11,291.81","11,334.06","11,282.69",157.49M,0.37%
2020-10-15,11322.71,"11,333.91","11,375.85","11,322.71",148.34M,-0.10%
2020-10-18,11185.15,"11,322.71","11,322.71","11,185.15",92.63M,-1.21%
2020-10-19,11171.36,"11,185.15","11,199.91","11,163.11",113.33M,-0.12%
2020-10-20,11157.62,"11,171.36","11,175.89","11,123.17",106.28M,-0.12%
2020-10-21,11101.63,"11,157.62","11,184.04","11,101.63",148.50M,-0.50%
2020-10-22,10987.43,"11,101.63","11,101.63","10,987.07",181.24M,-1.03%
2020-10-25,10602.98,"10,987.43","10,987.43","10,414.66",113.94M,-3.50%
2020-10-26,10511.94,"10,602.98","10,649.05","10,500.54",90.99M,-0.86%
2020-10-27,10559.71,"10,511.94","10,559.98","10,511.79",158.49M,0.45%
2020-10-28,10515.25,"10,559.71","10,581.33","10,496.13",155.64M,-0.42%
2020-11-01,10456.33,"10,515.25","10,515.25","10,456.33",131.34M,-0.56%
2020-11-02,10429.34,"10,456.33","10,511.48","10,426.92",181.86M,-0.26%
2020-11-03,10512.16,"10,429.34","10,512.16","10,426.93",114.15M,0.79%
2020-11-04,10556.89,"10,512.16","10,562.75","10,512.16",75.91M,0.43%
2020-11-05,10629.29,"10,556.89","10,637.82","10,513.58",89.51M,0.69%
2020-11-08,10680.27,"10,629.29","10,680.27","10,613.13",50.47M,0.48%
2020-11-09,10838.66,"10,680.27","10,838.66","10,680.27",188.23M,1.48%
2020-11-10,11077.25,"10,838.66","11,122.98","10,838.66",206.46M,2.20%
2020-11-11,10997.65,"11,077.25","11,077.25","10,982.18",174.25M,-0.72%
2020-11-12,11017.28,"10,997.65","11,028.41","10,997.65",213.68M,0.18%
2020-11-15,10953.13,"11,017.28","11,042.74","10,953.13",124.85M,-0.58%
2020-11-16,10991.61,"10,953.13","10,994.38","10,953.13",145.17M,0.35%
2020-11-17,11063.98,"10,991.61","11,076.74","10,991.61",234.76M,0.66%
2020-11-18,10989.72,"11,063.98","11,070.03","10,989.72",121.42M,-0.67%
2020-11-19,10898.67,"10,989.72","10,989.72","10,890.08",123.62M,-0.83%
2020-11-22,10858.26,"10,898.67","10,920.66","10,852.72",73.95M,-0.37%
2020-11-23,10885.11,"10,858.26","10,924.78","10,858.26",226.03M,0.25%
2020-11-24,10997.35,"10,885.11","10,998.93","10,885.11",271.12M,1.03%
2020-11-25,11068.44,"10,997.35","11,112.49","10,997.35",238.34M,0.65%
2020-11-26,10980.96,"11,068.44","11,085.77","10,966.49",127.71M,-0.79%
2020-11-29,11009.27,"10,980.96","11,026.28","10,980.45",139.91M,0.26%
2020-11-30,10943.35,"11,009.27","11,017.56","10,940.41",170.43M,-0.60%
2020-12-01,11040.78,"10,943.35","11,040.95","10,937.88",178.18M,0.89%
2020-12-02,11023.34,"11,040.78","11,103.72","11,023.34",219.67M,-0.16%
2020-12-03,11015.01,"11,023.34","11,027.70","10,970.36",125.69M,-0.08%
2020-12-06,11024.84,"11,015.01","11,044.38","11,015.01",284.84M,0.09%
2020-12-07,10995.13,"11,024.84","11,036.43","10,995.08",247.85M,-0.27%
2020-12-08,11019.08,"10,995.13","11,019.90","10,989.26",236.33M,0.22%
2020-12-09,11018.09,"11,019.08","11,049.64","11,013.35",183.76M,-0.01%
2020-12-10,10987.39,"11,018.09","11,022.18","10,987.39",139.08M,-0.28%
2020-12-13,11003.77,"10,987.39","11,003.97","10,979.29",115.48M,0.15%
2020-12-14,11047.97,"11,003.77","11,072.77","11,003.77",175.25M,0.40%
2020-12-15,11057.62,"11,047.97","11,100.78","11,047.97",195.64M,0.09%
2020-12-16,10983.03,"11,057.62","11,063.83","10,983.03",154.80M,-0.67%
2020-12-17,10844.58,"10,983.03","10,983.03","10,843.47",130.10M,-1.26%
2020-12-20,10890.3,"10,844.58","10,895.08","10,823.33",106.41M,0.42%
2020-12-21,10581.76,"10,890.30","10,890.96","10,580.55",235.29M,-2.83%
2020-12-22,10655.91,"10,581.76","10,655.91","10,545.86",138.82M,0.70%
2020-12-23,10677.51,"10,655.91","10,717.00","10,655.91",171.41M,0.20%
2020-12-24,10683.86,"10,677.51","10,730.07","10,677.51",259.64M,0.06%
2020-12-27,10585.56,"10,683.86","10,701.70","10,585.51",214.37M,-0.92%
2020-12-28,10658.55,"10,585.56","10,674.72","10,585.56",164.65M,0.69%
2020-12-29,10736.88,"10,658.55","10,737.44","10,658.55",168.55M,0.73%
2020-12-30,10867.76,"10,736.88","10,869.72","10,736.88",188.47M,1.22%
2020-12-31,10845.26,"10,867.76","10,897.12","10,844.48",158.44M,-0.21%
2021-01-03,10845.03,"10,845.26","10,846.56","10,804.16",128.36M,0.00%
2021-01-04,10813.78,"10,845.03","10,860.66","10,813.16",145.14M,-0.29%
2021-01-05,10829.96,"10,813.78","10,855.15","10,804.94",204.74M,0.15%
2021-01-06,10952.14,"10,829.96","10,971.57","10,829.96",139.81M,1.13%
2021-01-10,11213.48,"10,952.14","11,218.10","10,952.14",181.18M,2.39%
2021-01-11,11278.72,"11,213.48","11,287.12","11,213.48",141.28M,0.58%
2021-01-12,11339.75,"11,278.72","11,354.34","11,274.91",173.84M,0.54%
2021-01-13,11388.9,"11,339.75","11,388.90","11,328.61",280.04M,0.43%
2021-01-14,11453.43,"11,388.90","11,462.05","11,380.86",149.21M,0.57%
2021-01-17,11446.53,"11,453.43","11,477.74","11,424.66",107.97M,-0.06%
2021-01-18,11450.54,"11,446.53","11,503.28","11,446.53",150.44M,0.04%
2021-01-19,11485.8,"11,450.54","11,485.80","11,420.66",178.23M,0.31%
2021-01-20,11598.9,"11,485.80","11,604.47","11,485.80",315.24M,0.98%
2021-01-21,11654.58,"11,598.90","11,675.69","11,598.90",241.28M,0.48%
2021-01-24,11525.25,"11,654.58","11,672.09","11,525.25",171.17M,-1.11%
2021-01-25,11509.63,"11,525.25","11,542.28","11,507.04",255.47M,-0.14%
2021-01-26,11527.34,"11,509.63","11,528.38","11,478.59",234.20M,0.15%
2021-01-27,11578.84,"11,527.34","11,591.25","11,527.34",169.06M,0.45%
2021-01-31,11546.15,"11,578.84","11,583.76","11,546.11",145.84M,-0.28%
2021-02-01,11589.34,"11,546.15","11,623.77","11,546.15",176.87M,0.37%
2021-02-02,11637.55,"11,589.34","11,645.72","11,589.34",184.86M,0.42%
2021-02-03,11619.14,"11,637.55","11,673.45","11,618.94",163.60M,-0.16%
2021-02-04,11598.85,"11,619.14","11,632.06","11,596.97",139.55M,-0.17%
2021-02-07,11602.78,"11,598.85","11,629.04","11,598.85",270.11M,0.03%
2021-02-08,11523.06,"11,602.78","11,664.98","11,523.06",431.01M,-0.69%
2021-02-09,11447.73,"11,523.06","11,523.06","11,429.28",195.46M,-0.65%
2021-02-10,11545.03,"11,447.73","11,546.12","11,447.73",258.17M,0.85%
2021-02-11,11546.32,"11,545.03","11,584.40","11,545.03",76.32M,0.01%
2021-02-14,11506.72,"11,546.32","11,592.41","11,506.72",66.80M,-0.34%
2021-02-15,11526.77,"11,506.72","11,546.96","11,506.72",92.77M,0.17%
2021-02-16,11534.05,"11,526.77","11,565.80","11,514.69",77.40M,0.06%
2021-02-17,11413.17,"11,534.05","11,537.23","11,413.17",757.84M,-1.05%
2021-02-18,11380.55,"11,413.17","11,429.77","11,377.99",383.60M,-0.29%
2021-02-21,11425.85,"11,380.55","11,446.05","11,380.55",272.09M,0.40%
2021-02-22,11549.97,"11,425.85","11,551.86","11,425.85",273.52M,1.09%
2021-02-23,11416.74,"11,549.97","11,556.26","11,416.74",285.91M,-1.15%
2021-02-24,11435.43,"11,416.74","11,435.43","11,288.27",176.30M,0.16%
2021-02-25,11617.91,"11,435.43","11,621.57","11,435.43",269.03M,1.60%
2021-02-28,11525.02,"11,617.91","11,630.75","11,525.02",453.90M,-0.80%
2021-03-01,11521.38,"11,525.02","11,588.67","11,519.20",177.11M,-0.03%
2021-03-02,11471.39,"11,521.38","11,533.49","11,471.39",216.13M,-0.43%
2021-03-03,11393.25,"11,471.39","11,489.25","11,386.66",260.10M,-0.68%
2021-03-04,11333.86,"11,393.25","11,410.00","11,298.08",148.09M,-0.52%
2021-03-07,11557.85,"11,333.86","11,564.62","11,333.86",203.84M,1.98%
2021-03-08,11459.51,"11,557.85","11,609.76","11,459.51",203.84M,-0.85%
2021-03-09,11337.46,"11,459.51","11,495.41","11,337.38",133.13M,-1.07%
2021-03-10,11235.6,"11,337.46","11,337.46","11,187.63",298.99M,-0.90%
2021-03-11,11261.35,"11,235.60","11,272.99","11,202.09",339.51M,0.23%
2021-03-14,11289.57,"11,261.35","11,344.60","11,261.35",212.05M,0.25%
2021-03-15,11222.33,"11,289.57","11,333.00","11,222.33",196.17M,-0.60%
2021-03-16,11190.8,"11,222.33","11,223.42","11,146.33",145.12M,-0.28%
2021-03-17,11068.37,"11,190.80","11,195.58","11,068.37",124.81M,-1.09%
2021-03-18,10918.4,"11,068.37","11,068.37","10,903.98",168.13M,-1.35%
2021-03-21,10802.29,"10,918.40","10,974.87","10,802.29",144.53M,-1.06%
2021-03-22,10537.22,"10,802.29","10,802.29","10,537.22",148.18M,-2.45%
2021-03-23,10471.36,"10,537.22","10,538.20","10,316.96",211.28M,-0.63%
2021-03-24,10702.18,"10,471.36","10,723.61","10,471.36",129.22M,2.20%
2021-03-25,10870.46,"10,702.18","10,870.46","10,691.92",100.74M,1.57%
2021-03-28,10867.69,"10,870.46","10,935.53","10,867.69",97.52M,-0.03%
2021-03-29,10738.42,"10,867.69","10,875.98","10,733.20",128.91M,-1.19%
2021-03-30,10739.69,"10,738.42","10,785.61","10,717.57",218.47M,0.01%
2021-03-31,10568.37,"10,739.69","10,740.48","10,565.63",258.27M,-1.60%
2021-04-01,10564.88,"10,568.37","10,601.65","10,543.79",122.79M,-0.03%
2021-04-04,10417.15,"10,564.88","10,586.63","10,417.15",100.27M,-1.40%
2021-04-05,10256.92,"10,417.15","10,417.15","10,149.24",160.78M,-1.54%
2021-04-06,10263.22,"10,256.92","10,291.61","10,222.00",115.37M,0.06%
2021-04-07,10227.67,"10,263.22","10,263.22","10,209.36",102.59M,-0.35%
